genes,cluster,IFNA_IL2,IFNA_IL21,IFNA_IL27,IFNA_IL6,IFNA_TNF,IL12_IFNA,IL12_IL2,IL12_IL21,IL12_IL27,IL12_IL6,IL12_TNF,IL21_IL27,IL2_IL21,IL2_IL27,IL2_TNF,IL4_IFNA,IL4_IL12,IL4_IL2,IL4_IL21,IL4_IL27,IL4_IL6,IL4_TNF,IL6_IL2,IL6_IL21,IL6_IL27,IL6_TNF,TNF_IL21,TNF_IL27
Actg1,-1,-0.0845883754580778,-0.0820364551844187,-0.0258994653725758,0.0328508958008498,-0.0408771202547763,-0.0934986947277924,0.0098193548714911,-0.1664924275125336,-0.1034323089979545,-0.0205976805215782,-0.0278728802238878,-0.1269662882646209,-0.1110853536821787,-0.0674793015381528,-0.1608662674382371,-0.0455963007183696,-0.0406094130242394,-0.2838138858494237,-0.108918900200564,0.0016680408623048,-0.0860187173198101,-0.0549156750891557,-0.1210909460133206,-0.1059711891245156,-0.0373066361644626,-0.1938487356811997,-0.1905807293170777,-0.0962255260000854
Actn1,-1,0.1285874747428659,0.0154633000707615,0.0112467844482076,0.0395995882277252,-0.0874859709784939,-0.0372924376528812,-0.0568663225163282,0.0583180563965549,-0.0116628302050308,0.0149811641923635,-0.0271874286460463,0.0291330826920013,0.0669112506790858,0.0569113578750364,0.0491930745269089,0.0885758299338818,-0.0206578633779094,0.3794211649549903,0.1325799112902501,-0.0149708663135038,0.163468253737594,0.049172768408817,0.2010768148202696,-0.0254583975397558,-0.0049677076379185,-0.0563682886419251,-0.1103891347922948,-0.0578785141839896
Actr3b,-1,-0.5607025829142054,-0.1615256956335912,0.0236384280825875,-0.0391861374994771,0.0883486126399571,0.06214100802556,0.1781503318534089,-0.1740730067507298,0.1327610493774485,-0.2714955003224883,0.1092513153845141,-0.0809567139063552,-0.5537914427754004,-0.185218694074441,0.2435510368340666,-0.3567895209220998,0.172403565363323,-0.4089246299393608,-0.657534015819774,-0.0500699699532515,-0.5202652204744487,0.3679623689032163,-0.1851449443492437,-0.3337383679289036,-0.0018408806993075,0.0458764936888074,0.0711400561352262,0.1370021153621059
Acvr1c,-1,-0.3445311006485759,0.0095188368986942,0.1968893435230289,-0.1727383659967166,0.0167459844735008,0.1120848319184464,-0.2157282144413249,-0.0294350222376506,-0.0100540107929022,0.3298297503524068,0.0655791675596621,0.2805765655561675,-0.2365376345292706,-0.2090314615565987,-0.7551609242330581,-0.2471287240141851,-0.2765846353875291,-0.7326153514668372,-0.09997645171053,0.1369467126052805,-0.175347716910571,-0.4118587101313504,-0.5073672365258455,0.3163678435935531,0.212517367075442,0.0148882164916958,-0.0528817345573691,0.1132873093947641
Acvr2a,-1,0.1661329429829778,-0.2701203288664742,-0.2895443685257784,0.1257413019628006,0.0223994712580571,-0.16217742654566,0.061201068458062,-0.0642303649103951,-0.0940341626802314,-0.0750704679247302,-0.1131582012077251,-0.2530601718383578,0.1267657189419767,0.0081490185993093,0.0772566199189585,-0.1833498832286536,0.1327990963018059,0.0639312808098501,0.1506556468726356,0.0907607961203914,0.2177173760889414,0.0464404596638078,0.1385284764839803,-0.2961420423210255,-0.257375271683589,0.128679749083234,0.0762778978674889,-0.0823211161390284
Acvrl1,-1,-0.0499889166114007,-0.0364372976511595,0.0664200390193859,0.107232037571368,0.13702733965876,-0.1083991678962897,0.0938782397936753,-0.006817088727773,-0.1461893045937117,-0.2507829652640334,-0.0356674623976292,-0.1830814206608096,0.1143479485388082,-0.0745041459948346,-0.4935854191327294,-0.0575599742226661,0.0577198613787098,-0.2085662272452139,0.0870376792739775,0.0247051822954834,0.1362097536748675,-0.105077182801111,-0.0921271629681889,-0.0688889913654084,0.0640064845069137,-0.2442259526070161,-0.1321874540817289,-0.0759250687114191
Adam19,-1,-0.041766605674458,0.0057382604359583,0.2572270847228458,-0.0103349665014372,-0.010970605549866,-0.1027025558448588,0.0610567041125189,0.0812584262839066,0.03375459999803,-0.0134988282013575,-0.0025093983882084,0.2494669705263741,0.1179059669769788,0.1916404661495932,-0.2083815025178831,-0.0998583332146549,-0.0268375962510578,-0.0307536611094681,0.0876994001466743,0.1642252547354692,0.0460771510914802,-0.2014121626454004,-0.1675079599451568,0.2702151155225009,0.2117872866755588,-0.3331658558283885,-0.1680934443692443,0.1143573304570874
Adam6b,-1,0.2126195578266379,0.2954859556815858,-0.2194107500745021,0.1127554433128868,0.2641344212913999,-0.21468832677592,-0.252902325529736,-0.3334202410972778,-0.264636851930259,0.2671006846724786,-0.0076807030297213,0.1105624112195792,0.3967769847136301,0.2008995374972901,0.3291215588125184,0.1490008173478325,-0.2000129127417516,0.7354295342138194,0.4535900256012732,0.1449348460144041,0.3748041178963757,0.3652938866750479,0.6999395435590164,0.2120085534364826,0.0495045990254508,0.3360067028179497,0.1013976426733265,0.1108390232045696
Adamts6,-1,-0.0497550821149995,0.0144034433569068,-0.0990836914335897,0.0235732488928617,0.0505940981578794,-0.0960631878662181,0.0212824461027163,0.0226184896992872,-0.0913347311656503,-0.2353667066758701,-0.1837229211273537,-0.0779212359406749,-0.021941480447763,-0.036859569622914,-0.1550813974774913,0.2680205973940876,-0.0971101761939288,0.2203091603000583,-0.1492716821627369,-0.0744451936280346,-0.0080810590256128,-0.1634605907360222,-0.0098919495996568,0.0019810230927414,-0.0937931924853908,-0.248257979295512,-0.0787595056754711,0.0560533205003278
Adamtsl4,-1,-0.2780716780351318,-0.2941344429261846,-0.0897947373892375,-0.2329617037842487,-0.2191833134779128,0.141826617224322,0.3377964317658202,0.2003604666051932,0.0498530131363619,0.0558735463260575,0.0448845291743022,-0.4013987671323582,-0.5572276481702388,-0.2532675713870418,0.0035975334103384,-0.625960871220398,-0.2050986775956516,-0.3209851774758198,-0.5007356565050484,-0.075160178412025,-0.3679740560117174,-0.439750818699135,-0.3997443629888216,-0.3094142269957359,-0.2428198014303562,-0.0268149986131634,-0.1836066128355692,-0.1690717047230035
Adap1,-1,-0.1349912556636545,-0.0878424821539995,-0.1117767253542517,0.1658544059197494,0.0341936140313703,-0.2091737795159462,-0.0722717710958192,-0.1244543031849505,-0.0063840860309776,-0.090309421846578,-0.000673912245119765,-0.171037556578811,-0.0150322389412895,-0.0418701885213659,-0.2388671858096833,-0.0236476948470161,-0.0558506561379554,-0.0042794974336954,-0.133820901447494,0.0694831191825089,0.3052067859818116,-0.1868806265979476,0.0359592244339836,-0.1808375060744788,0.0203963451175455,0.2241177691298545,0.011070563854856,-0.3185385107539137
Adar,4,-0.3380287361054961,-0.0624669630502887,-0.3912880270842256,-0.1758688222903023,-0.0593478819167861,0.0817307939418953,-0.0608755729735871,0.0852397530879971,0.1174369635500292,0.0522506496140647,0.0023482192402256,-0.1369946168551205,-0.0946105204260918,-0.2449242425074204,-0.0841562331653825,-0.0701204899876636,0.0696510031541254,-0.2081315929014616,-0.0163463764887714,-0.0942567465512029,-0.0790168102128038,-0.0044390695616861,-0.1952621846135106,-0.0096398213054535,-0.2607703218327575,0.0192254465798718,-0.0045920752893033,0.0691838784378033
Adarb1,-1,0.1280577552263154,0.4667904776462934,0.352602664966856,0.1383379971423038,-0.0045065176930809,0.0060523452327038,0.0412934324077107,0.3175076426047662,0.1010774625221242,-0.0316441280149699,0.0215369992196377,0.2947343408247053,0.0619551994107025,0.1508320207249785,0.030225241360671,0.2085306240587278,0.1483427961706921,0.1501818740771973,0.3581666000049165,0.1867179390359684,-0.0797414301723783,0.2536434001011084,-0.2402207419391164,-0.3292092068832452,-0.0518820281335582,-0.0317411202886751,0.2110508153731925,0.056542636356628
Adck1,-1,-0.1281931192464355,-0.0977335970006902,-0.0372182843013511,-0.0755274880612228,0.1215603477352424,0.1351272976082076,-0.1191514362020642,-0.1943932264801169,-0.0036703162769326,-0.0969304927046256,-0.1048433381579075,-0.183089827325015,0.0695980759123637,-0.0508091064299203,0.0244144611257147,-0.0477814411564826,0.0337543740396389,0.0458099612212561,0.1448710665255807,0.097140874072214,0.0194237106087382,0.214225986283544,-0.0643435081015128,0.1123924104929708,0.0298739290973891,0.1153768503800702,0.1858168929323858,0.1405093149192356
Adcy6,-1,-0.1380267474861712,-0.1023845554037148,-0.0131946390333258,-0.2330834974199186,-0.1988120538124387,-0.0723594834662467,-0.1497839670840645,0.1594166660880065,-0.0633300585215466,0.1182909369295057,-0.0435584691949482,-0.0797255713372386,-0.174882837014513,-0.1204483838099112,-0.1996435464726495,-0.0712189347759224,-0.0173452219505406,-0.2333830296571493,-0.2677786252171392,-0.1771194273730182,-0.3143487948226461,-0.5072596025241071,-0.2380385328128736,-0.4995656035675503,-0.2450288607709176,-0.5377689878664033,-0.378754697428803,-0.2543108529808472
Adcy9,-1,0.0031340793897084,0.0678866458233949,0.0851537809196754,0.3282991488568546,0.1925152527484233,-0.0889469083216711,-0.0883189957368823,0.3036749963283006,0.0070780906638809,-0.1221290319907414,0.0850866060355118,0.1587766905050497,-0.1389756344965693,0.4160463582259901,0.255784282075024,0.3168623465420582,0.1395191497350398,-0.0971655211329074,-0.1406314873566002,0.4651567270204041,0.0189676121597429,0.4763328596312528,-0.2759473770577779,-0.0864806879582152,0.4400191036004542,0.3287097660606738,-0.0721517237721071,0.3128532929917543
Adgre5,-1,0.0429533170653727,-0.0667281322267787,-0.0210974116830636,0.0603169405473838,0.033414600457232,-0.1356263595063599,-0.060171659256295,-0.1226429004607127,-0.0378553536291405,0.0582720204391146,0.0141270652314016,-0.0156276698968539,-0.074341705008186,0.013429127579828,0.0738982723838223,0.0072769376257396,-0.0635368479948618,0.0117653872497793,-0.0631975995359512,0.0188480343168679,0.1196327449504935,0.0457052529387246,0.0590733670649998,0.0222337564934379,0.1163966672491605,-0.0365638704650638,-0.0442816160994262,0.0199449885333986
Adgrg1,12,0.0353443532860738,-0.0022548456113884,-0.0245492435417985,0.1272087116867898,-0.6668510788028862,0.0734109233130581,0.1829963293854041,0.1666013499061659,0.0899627585175022,-0.1723958780718582,-0.0878483016969047,-0.2267733248136394,-0.1271584886306065,0.1698262374124145,-0.3232209239691152,-0.0679217028256085,-0.151018410436922,0.3234844350845326,-0.0867084839940477,0.0365391912445644,0.0974138127710444,-1.089107888962307,0.2897592232774562,-0.1556924217379429,0.2516224919356387,-1.781386302051095,-1.450585065982522,-0.8277031557078809
Adh1,-1,0.0835947188111013,0.0492254159644296,0.0530860039718457,0.1027723336177352,-0.0106598014395564,-0.2102119366272881,-0.2491826342993851,-0.4839674198632672,-0.2185665465588165,-0.165432795707846,-0.0189716971252809,-0.0056181521956494,-0.1304891190886432,0.1156122294039837,0.1308084901244055,0.0029832812441431,-0.1138681535926544,0.3895276665194332,-0.0821058129115107,0.1325475114292685,0.5060089253509519,0.2038387993958156,0.3863564709985089,0.185394863773223,0.4646427644044905,-0.2089032557007185,-0.2228274281698416,0.054842444586192
Adi1,11,0.1421864322157546,0.2057542463056396,0.1938702175140377,0.1307828275899807,0.1826338825055394,-0.0831951825934644,0.0694127592143473,0.0596513756993809,0.0328432117707863,0.1198929071671378,0.0645077124357199,0.147706824509351,0.2611050757857122,0.3100558750355922,0.2656035245983179,0.1624116577917969,0.0831396333802206,0.3485318175595155,0.2131149953285547,0.2693979049416079,0.270458248088443,0.5003350534057969,0.2458677430470912,0.1927210476472966,0.2787383656343972,0.2584071739403004,0.2071910472761235,0.2069680934960485
Adipoq,-1,0.3280036351892966,-0.0416676313731584,0.050218240926983,0.1726945732132815,-0.3320854397856741,0.1872817876887662,-0.0954859555235943,0.0006641526860792756,0.0716223266171351,0.4297241811825872,-0.0734221502814762,-0.0480971824795388,0.1440908146604065,0.2733530998018794,-0.2337691767485082,-0.0337698361719707,0.2971167063364571,0.4371825673911647,0.2518752204452436,0.2225373099268702,0.3056219840417004,-0.1277005646605636,0.5963204297774781,-0.1153669996821578,0.3823179219338188,-0.4037081892518697,-0.4498029906971379,-0.5057634649168541
Adk,-1,0.1763105528647283,-0.0758439843119711,-0.119443036224753,0.0663678094265998,0.2009682763295953,-0.002866986614631,-0.1095613204105127,-0.074222507004238,-0.0178934347576375,0.2363439834077985,0.1209829740285587,-0.2246572175250927,0.1492300141796,0.1374649150726455,0.3106875980889449,0.1146743795891125,0.0713829398055689,0.2621707472988269,0.1184620092369868,0.115739326342039,0.1261193661420548,0.4883600397859811,0.4620083887463006,-0.0135252267775968,0.0167657957505568,0.5333512165377251,0.2388721105405493,0.3001890838186173
Adora2a,-1,0.0391190855328786,0.1029375790281682,0.1613799679917809,0.130481494405753,-0.1409658694886311,-0.1164205195980461,0.0531922265290676,0.0244914590013456,0.0149192771468531,-0.1112539938704492,-0.1039469486254057,0.0613062576751586,0.030529095669013,0.0709486030412937,-0.1867092646317322,0.0813146527940906,-0.1811957437142619,0.0867716332229593,0.0002715340691939218,0.0605549834881122,0.0069220967054603,-0.463047549842887,0.1241976941694978,0.0529030105434629,0.0880889732141159,-0.1916463196585285,-0.1230084101578991,-0.3660249761230738
Adora3,-1,0.1522758362828532,0.2281660362994234,0.1565481477440555,0.3140815434846063,0.1367303415895598,0.3297302341543271,0.2676969511629577,-0.1265082793156784,-0.1501061828271335,-0.222396083356529,-0.0080930947675017,0.1434750369623936,-0.0745960486909822,0.1874362012922021,-0.0132122055268333,0.4109548481747428,0.0332960023826901,0.2688340013388999,0.15981660643922,0.1625557343507307,0.1020335342937438,0.1158740407231254,-0.0603518144302784,-0.3654221512116871,0.1830775515146717,-0.0074716040664342,-0.2627530845406047,0.257112386084326
Adpgk,9,-0.2401216403478333,0.009139890628153,0.0119660569569687,-0.0787979964496457,0.0779163139987555,0.0134761907439391,0.1451383164289136,0.1707793758321279,0.000906876311378418,0.0144502946144387,-0.0361860979328713,0.122220636922727,-0.2305489430363452,-0.1511034691163593,-0.3523659488217914,-0.2207162109839965,0.035320528675125,-1.0353422810657436,-0.1716772016410671,-0.0703319990610622,-0.4517598973268369,-0.1218462307003765,-0.6422987985037987,0.099989364377808,-0.0156392912010396,0.0926580248244289,0.2379794180672608,0.0189345366236896
Adprm,-1,0.2842018530716917,0.206588131131565,0.3056360408768576,0.2261284045720672,0.0820081548060914,0.1904313151332299,-0.0844658970046843,-0.0820900920119925,-0.0172386597731206,0.0598472054253545,0.0789681040466352,0.0897513540133855,-0.0205558091285889,0.0356731854889798,-0.0545107653725673,0.3089395678527065,0.0248744096616665,-0.020059754780419,-0.0469470852608717,0.0421424351802314,0.0071931213633969,-0.0586461444878153,-0.0337727673291866,-0.0058929079023681,0.0185339232332543,0.1976122824447511,0.1805585489632575,0.0808798858009438
Adrb2,-1,0.1568054217781383,-0.1097905516849359,-0.049544674232154,0.0512499816620364,0.0443183535430783,-0.005750315576242,0.1521414157071638,0.1830478057989492,0.0715585579189051,-0.0205853228455486,0.1583876700729274,0.0383910169500445,0.1082466846642159,0.1021936857297003,0.0533020217881004,0.0961106444858842,0.0470567599105784,-0.1091962170452047,0.0444006805600696,0.043508826458108,-0.0457698856705254,-0.0694039217981207,0.0902868720163389,-0.0445325928563411,-0.085825604157177,-0.1473176760952771,-0.2062843029256965,0.032547322922496
Aebp2,12,0.062291203321806,0.0777696061509754,0.0825535094874292,0.0668570493334438,-0.1210326688964267,-0.049201295239949,-0.0089721080457236,0.0357423613364659,-0.0290036444565414,0.0277407148903956,-0.0096382835211879,0.0870445023661035,0.1622819805118195,0.0484919517302994,-0.0713966627360508,-0.0138283017526261,0.0605311226427544,0.1073718754160227,0.0570925345535132,0.0287128754770036,0.0879069927499306,-0.3616809786855653,0.1906263234707685,0.1653385770284662,0.1225237745555251,-0.1526562696022559,-0.0979454797087933,-0.257171928773634
Aen,-1,-0.2365731873988971,-0.1515014957357564,-0.0089056513010773,-0.2665649047564106,-0.1563824661753244,0.1211752509892179,0.1949148180151131,0.1580256144462206,0.0880371187577348,0.1028802873468669,-0.0811862908966766,-0.0174451920403051,-0.0269041880578166,-0.0798063073966691,-0.1949062311220724,0.0098139389613786,0.0898182701758952,-0.0772154135584864,-0.0056522848251667,0.0657399521678744,0.0024528333701737,0.0800952000898268,-0.2470656745157507,-0.1628076218837142,-0.1718972866744216,0.160395535357648,-0.0096630952491693,-0.1359523167393174
Afap1,-1,-0.0123636138536197,0.1912471038119315,-0.0449363551251587,-0.0457355355342313,0.0225641339463034,-0.1553688810563811,-0.020424248103505,0.1257503430258459,0.0021087780572152,-0.0659348266109586,0.0780014188631627,0.0383430164365108,0.0515872932041222,0.0120359604654516,-0.0120119616655553,0.0446356202474397,0.1271696909986738,0.0780558135985227,0.2664209386466311,0.2461205040966372,0.3030713738847065,-0.090850000587017,0.1534535911891718,-0.2489563149262962,0.2109715819740646,0.026617431687966,0.1286120850589722,-0.1295312940272143
Aff3,-1,-0.00598811085839,-0.0646529070535169,-0.1169519139276225,-0.0827817942426193,0.0884969311233875,-0.0142377529321943,-0.0109500560773466,-0.0011857176278524,0.0964232824157215,0.0181382007702594,-0.0271783383897543,-0.0108870006093744,-0.0570046595317443,-0.1192291415637813,0.2324410456300606,-0.0341105126863296,0.0536565844081437,0.0976146199824468,-0.0869560745041153,-0.0537532691470773,-0.0136608120090515,0.3079647322374129,-0.030661140708432,0.0254595123854187,-0.0547596620061383,0.3306436762910259,0.227862175998615,0.3420551759837122
Agbl1,-1,0.4281657671433059,-0.0300469235690797,0.0569926044382342,0.0445662465525028,0.1682462152488309,-0.1108566860367844,0.0969418057683023,-0.071212704572946,0.2142285636066671,-0.2027852357875639,0.0634080491451359,-0.0213778411089201,0.1389129984834254,0.5156627185876866,-0.0783224622839375,0.3317422791901794,0.2491830641124603,0.6823793182633512,0.2123549825551219,0.4862995895560512,0.3670776976357819,-0.1131227144454412,0.226033043530215,0.2455305213577659,0.5001296224348748,-0.4173198801990084,-0.3439161396025826,-0.2423459117812653
Ager,-1,0.2431097022373976,0.2529128384737201,0.0143959579541311,0.2209334189753453,0.0133920693553496,-0.1269237731016724,0.0630487778010549,0.0941271016632959,-0.1087686112306021,0.0353635735724051,0.0378544918332249,0.1245831183545817,0.0447771543912866,0.0981636243679651,0.2174016369319574,0.0937992383290518,-0.1612396169933374,0.2071162317859927,0.0917333180400636,0.0689385284347681,0.2579253672481146,0.07930250062025,0.196713181633449,0.1814028648864834,0.1920351450705382,0.0604066278713909,0.0562258624337946,0.1217822584107922
Agl,-1,0.0382878084605258,0.0182366048270237,0.2026539006720267,0.3493146563126253,0.2648811712211111,0.046260517405786,0.1288174661358016,-0.3024292406840449,0.0710590951581979,0.250240140269463,0.0156000799578635,0.2399285108645935,0.0131366042835511,-0.0908915778861685,-0.0875950831468693,-0.2007958817775349,-0.069018111155226,-0.0481111116421464,-0.067041147633483,-0.0414139595088014,0.3215772891541369,0.0549393912773308,0.2213864269869547,0.0602751191948742,0.2458222102362211,0.1039988330912388,0.0135961959707289,0.0465804323302309
Ago1,-1,-0.0218388741295806,-0.0561754535301497,0.0135404093797,0.0789691102912516,0.0486619518551552,-0.0722224172678035,-0.0163166455174522,0.0265558394582691,0.0251046516533565,0.0231535828443291,0.0187314657025947,0.1244103721739587,-0.0499787736967591,-0.0074826670567376,-0.1002324249379459,-0.0619385193113622,-0.0194535286409732,-0.0124250465441782,-0.1111898701110314,-0.0221578411467843,-0.025044801415741,0.0244747090384761,-0.0197098454011331,-0.0777564655316164,0.1613055198613159,-0.1255838273532503,-0.0553482297032786,0.0342942023171244
